status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
176946929155772_212506585599806,"Dragi prieteni, se incheie un an care, pentru mine si familia mea, a fost complicat si dureros. Nu stiu daca suferinta este o conditie necesara pentru intelepciune si nici nu am aflat daca intelepciunea poate sa reprezinte un scop in sine, in afara …",La Multi Ani!,link,http://nastase.wordpress.com/2013/12/31/la-multi-ani-11/,2013-12-31 22:34:38,2629,767,35,2629,0,0,0,0,0
176946929155772_212064142310717,"Tot la Sinaia, am vizitat, din nou, Castelul Pelisor si Castelul Peles. Asa cum poate stiti, Castelul Pelisor a fost construit intre 1899 si 1902 de catre un arhitect ceh si decorat de un artist vienez. Spatiile sunt extrem de echilibrate, incaperile …",Castelul Peles si Castelul Pelisor,link,http://nastase.wordpress.com/2013/12/30/castelul-peles-si-castelul-pelisor/,2013-12-30 22:36:27,1081,126,23,1081,0,0,0,0,0
176946929155772_211652815685183,"Sambata, am plecat la Sinaia, pentru a vizita, impreuna cu familia si cu mai multi prieteni, Castelul Peles si Manastirea Sinaia. Mai intai, cateva cuvinte despre ""Catedrala Carpatilor"" – Manastirea Sinaia, ctitoria spatarului Mihail Cantacuzino, …",La Manastirea Sinaia,link,http://nastase.wordpress.com/2013/12/29/la-manastirea-sinaia/,2013-12-29 22:38:20,1136,92,18,1136,0,0,0,0,0
176946929155772_211386649045133,"E o vreme ciudata pe Valea Prahovei. O vreme de primavara. Lipsa de zapada dezorienteaza turistii veniti pentru ski. In ceea ce ne priveste, am hotarat sa vizitam locuri prin care trecuseram in graba. In plus, pentru copiii nostri era o buna ocazie …","In vizita, la Brașov",link,http://nastase.wordpress.com/2013/12/28/in-vizita-la-brasov/,2013-12-29 04:39:48,1331,124,20,1331,0,0,0,0,0
176946929155772_210077382509393,"Craciunul inseamna speranta si incredere in fiecare nou inceput. Inseamna puterea de a lua lucrurile de la capat. Inseamna forta vitala care razbeste. Inseamna ca ne nastem, in fiecare an, cu mai multa intelepciune, pentru a merge pe drumul pe care …",Sarbatoarea Craciunului,link,http://nastase.wordpress.com/2013/12/25/sarbatoarea-craciunului/,2013-12-25 16:46:27,3017,442,40,3017,0,0,0,0,0
176946929155772_209662792550852,"Ne pregatim pentru sarbatorile de sfarsit de an. Asteptam, cu nerabdarea din copilarie, pomul de Craciun si reintalnirea de familie. Anul acesta, pentru mine, Pomul are o semnificatie deosebita. In 2012, Craciunul l-am ""petrecut"" in penitenciar. A …",Va doresc un Craciun fericit!,link,http://nastase.wordpress.com/2013/12/24/va-doresc-un-craciun-fericit/,2013-12-24 22:47:54,1546,410,12,1546,0,0,0,0,0
176946929155772_208831705967294,"Formula ""stat de drept"" mi s-a parut, in ultimile doua decenii, fascinanta. In primul rand, pentru ca ea are geometrie variabila. Apoi pentru ca ea poate fi un pretext perfect pentru orice conditionalitate externa in cadrul unei formule de …","""Statul de drept""",link,http://nastase.wordpress.com/2013/12/22/statul-de-drept/,2013-12-22 22:51:35,434,53,12,434,0,0,0,0,0
176946929155772_208718912645240,Comunicatul referitor la lansarea cartii lui Florin Sinca poate fi citit aici.,Comunicatul referitor la lansarea cartii lui Florin Sinca,link,http://nastase.wordpress.com/2013/12/22/comunicatul-referitor-la-lansarea-cartii-lui-florin-sinca/,2013-12-22 16:52:00,199,13,0,199,0,0,0,0,0
176946929155772_207950616055403,"ADRIAN NASTASE ULTIMUL CUVANT, Dosarul Zambaccian, 19 decembrie 2013 Se implinesc 24 de ani de cand sunt, in primul rand, om politic. Din pacate, de aproximativ 9 ani, dupa instaurarea noului regim, am fost nevoit sa apar, in calitate de invinuit sau …","ULTIMUL CUVANT, Dosarul Zambaccian, 19 decembrie 2013",link,http://nastase.wordpress.com/2013/12/19/ultimul-cuvant-dosarul-zambaccian-19-decembrie-2013/,2013-12-19 22:56:58,549,127,23,549,0,0,0,0,0
176946929155772_207478386102626,Acesta este titlul editorialului meu de astazi din Jurnalul National. Zilele acestea se implinesc 24 de ani de la Revolutia din Decembrie 1989. Ani de sperante si de asteptari – doar in parte implinite. Ani de incercari si de fascinatii pentru o Fata …,24 de ani de post-Revolutie,link,http://nastase.wordpress.com/2013/12/17/24-de-ani-de-post-revolutie/,2013-12-17 23:00:40,383,65,22,383,0,0,0,0,0
176946929155772_207407386109726,"Pentru cei care nu urmaresc site-ul Fundatiei, anunt ca astazi, la ora 11, va avea loc, la sediul FET, o dezbatere cu ocazia lansarii cartii ""Relatiile romano-austriece (1918-1938)"", avand ca autor pe Florin Sinca. Vor lua cuvantul Profesorii …","Astazi, dezbatere la Fundatia Titulescu",link,http://nastase.wordpress.com/2013/12/17/astazi-dezbatere-la-fundatia-titulescu/,2013-12-17 17:01:08,211,21,2,211,0,0,0,0,0
176946929155772_207266456123819,"Gerard de Villiers a murit recent, la 31 0ctombrie anul acesta, in varsta de 84 de ani. Cine a fost? Un scriitor francez de romane politiste care a publicat 200 de volume in seria SAS (Son Altesse Serenissime), in aproximativ 100 de milioane de …",Ultimul volum al lui Gerard de Villiers,link,http://nastase.wordpress.com/2013/12/16/ultimul-volum-al-lui-gerard-de-villiers/,2013-12-16 23:02:32,297,13,5,297,0,0,0,0,0
176946929155772_206836066166858,"Sunt putini cei care pun in discutie necesitatea adoptarii, dupa anumite intervale de timp, a unor reglementari referitoare la gratieri (ultima lege de acest gen a fost adoptata in Romania in 2002). De altfel, legi de acest gen au fost promulgate, in …",Solutie pentru Legea gratierii,link,http://nastase.wordpress.com/2013/12/15/solutie-pentru-legea-gratierii/,2013-12-15 17:04:54,354,36,10,354,0,0,0,0,0
176946929155772_206591312858000,"Pentru cei care caută mesaje in cifre si-n combinații ezoterice, ultimii doi ani au fost foarte productivi. O întreaga literatura de mistere si o producție cinematografică de succes au exploatat frica omenirii fata de sfârșitul lumii care s-ar fi …","Legea Libertăţii religioase din România, dupa 7 ani",link,http://nastase.wordpress.com/2013/12/14/legea-libertatii-religioase-din-romania-dupa-7-ani/,2013-12-14 17:06:46,350,13,6,350,0,0,0,0,0
176946929155772_206422682874863,"Fundația Europeană Titulescu a organizat joi, 12 decembrie 2013, începând cu orele 16:30, Conferința cu titlul 2018: Centenarul Marii Uniri – dimensiunea cultural-artistică. Evenimentul, pe care l-am moderat, a debutat cu proiecția unui scurt-metraj …","""2018: Centenarul Marii Uniri – dimensiunea cultural-artistică""",link,http://nastase.wordpress.com/2013/12/13/2018-centenarul-marii-uniri-dimensiunea-cultural-artistica/,2013-12-13 23:08:12,266,16,4,266,0,0,0,0,0
176946929155772_206120059571792,"Astazi, joi, la FET, la ora 16,30, va avea loc conferinta cu tema ""2018: Centenarul Marii Uniri – dimensiunea cultural artistica"". Sculptorul Ioan Bolborea va prezenta macheta monumentului pe care il propune a fi instalat in Bucuresti, in Piata Alba …","Astazi, la Fundatia Titulescu",link,http://nastase.wordpress.com/2013/12/12/astazi-la-fundatia-titulescu/,2013-12-12 17:10:28,216,5,1,216,0,0,0,0,0
176946929155772_206009106249554,"Marţi, 10 decembrie 2013, orele 11,00, la Casa Titulescu, Şos. Kiseleff nr. 47, a avut loc lansarea lucrării Titulescu. După 50 de ani din nou Acasă, de George G. Potra, editat de Fundaţia Europeană Titulescu, Sebeş, 2013, 573 p. + 98 ilustraţii. În …","Lansarea volumului ""Titulescu dupa 50 de ani acasa"", 10.12.2013",link,http://nastase.wordpress.com/2013/12/11/lansarea-volumului-titulescu-dupa-50-de-ani-acasa-10-12-2013/,2013-12-12 05:11:21,303,13,8,303,0,0,0,0,0
176946929155772_205953946255070,"Tot luni, 9 decembrie, dar la orele 17:00, Fundația Europeană Titulescu a primit vizita doamnei Maia Panjikidze, Ministrul Afacerilor Externe al Georgiei, care a ținut un discurs privind prioritățile politicii externe a Georgiei. Discursul a fost …","Ministrul de externe al Georgiei, la Fundatia Titulescu, 9.12.2013",link,http://nastase.wordpress.com/2013/12/11/ministrul-de-externe-al-georgiei-la-fundatia-titulescu-9-12-2013/,2013-12-11 23:11:50,228,7,2,228,0,0,0,0,0
176946929155772_205873672929764,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Reuniunea de la Vilnius, de la sfarsitul lui noiembrie, s-a incheiat cu o dezamagire – faptul ca Ucraina nu a semnat acordul de asociere cu Uniunea Europeana – dar si cu doua …",Post-Vilnius,link,http://nastase.wordpress.com/2013/12/11/post-vilnius/,2013-12-11 17:12:20,224,7,5,224,0,0,0,0,0
176946929155772_205716029612195,"Am povestit, in cadrul unei dezbateri, la Fundatia Titulescu, despre felul in care, la o reuniune a premierilor, in Italia, in noiembrie 2001, vazand ca exista o cabina de traducere pe care era scris ""limba moldoveneasca"", am glumit spunand ca, …","Despre ""limba moldoveneasca""",link,http://nastase.wordpress.com/2013/12/10/despre-limba-moldoveneasca/,2013-12-10 23:13:45,333,11,4,333,0,0,0,0,0
176946929155772_205011646349300,"Marţi, 10 decembrie 2013, orele 11,00, la Casa Titulescu, Şos. Kiseleff nr. 47, va avea loc lansarea lucrării Titulescu. După 50 de ani din nou Acasă, Fundaţia Europeană Titulescu, Sebeş, 2013, 573 p. + 98 ilustraţii. La capătul unor ani de cercetări …",Avanpremiera editoriala – Titulescu. După 50 de ani din nou Acasă,link,http://nastase.wordpress.com/2013/12/08/avanpremiera-editoriala-titulescu-dupa-50-de-ani-din-nou-acasa/,2013-12-08 17:18:01,264,12,8,264,0,0,0,0,0
176946929155772_204740676376397,"Fundatia Europeana Titulescu are placerea sa va invite la Conferinta ""Summitul de la Vilnius – Implicatii si consecinte strategice pentru Romania"" Summitul de la Vilnius a reprezentat un moment cheie in istoria Parteneriatului Estic si a relatiei …","Luni, ora 11.00, la FET – Summitul de la Vilnius – Implicatii si consecinte strategice pentru Romani",link,http://nastase.wordpress.com/2013/12/07/luni-ora-11-00-la-fet-summitul-de-la-vilnius-implicatii-si-consecinte-strategice-pentru-romania/,2013-12-07 17:19:58,252,12,7,252,0,0,0,0,0
176946929155772_204627816387683,"Astazi am vizitat, dupa multi ani, Biserica ortodoxa romana din Viena. Biserica este pastorita de preotul Nicolae Dura, stabilit la Viena de peste douazeci de ani. Biserica a fost realizata printr-un parteneriat sui-generis intre comunitatea …",Biserica Ortodoxa Romana din Viena,link,http://nastase.wordpress.com/2013/12/06/biserica-ortodoxa-romana-din-viena/,2013-12-07 05:20:47,269,9,1,269,0,0,0,0,0
176946929155772_204458276404637,"In acest week-end, voi merge la Viena pentru o intalnire cu unii membri ai diasporei romanesti dar si cu vechi prieteni politici din Austria. Voi incerca sa va tin la curent cu intalnirile de acolo.","Week-end, la Viena",link,http://nastase.wordpress.com/2013/12/06/week-end-la-viena/,2013-12-06 11:22:09,368,30,1,368,0,0,0,0,0
176946929155772_204401173077014,"Fundaţia ""Acad. Marin Voiculescu"" mi-a acordat astăzi, 5 decembrie 2013, Diploma de Excelenţă pentru ""îndelungata şi rodnica activitate pusă în slujba ţării, pentru profesionalism, talent didactic, publicistic şi organizatoric"". Distincţia mi-a fost …",Premiile Fundatiei Acad. Marin Voiculescu,link,http://nastase.wordpress.com/2013/12/05/premiile-fundatiei-acad-marin-voiculescu/,2013-12-06 05:22:39,322,46,6,322,0,0,0,0,0
176946929155772_204347429749055,"Decizia Curtii Constitutionale de la Chisinau are un caracter istoric. Vom avea vreme sa o comentam pe larg. As vrea, la acest moment, sa evoc doar textul Declaratiei de independenta a Republicii Moldova, adoptata la Chisinau, de catre Parlamentul …",Limba romana in Republica Moldova…,link,http://nastase.wordpress.com/2013/12/05/limba-romana-in-republica-moldova/,2013-12-05 23:23:06,164,4,2,164,0,0,0,0,0
176946929155772_204280233089108,"La Bruxelles, m-am (re)intalnit cu Miguel Angel Martinez – vicepresedinte al Parlamentului European, o legenda a vietii politice europene din ultimile decenii. Spaniol, nascut in 1940, Martinez a avut un rol deosebit in transformarile politice din …","Cu Miguel Angel Martinez, la Bruxelles",link,http://nastase.wordpress.com/2013/12/05/cu-miguel-angel-martinez-la-bruxelles/,2013-12-05 17:23:35,253,4,2,253,0,0,0,0,0
176946929155772_204018336448631,,Catalin Ivan,photo,https://www.facebook.com/catalin.ivan.14/photos/a.217948558376711.1073741872.192813847556849/217949285043305/?type=3,2013-12-04 16:42:13,438,16,2,438,0,0,0,0,0
176946929155772_203896533127478,,Corina Cretu,photo,https://www.facebook.com/EUCorinaCretu/photos/a.231216927054672.1073741875.200813406761691/231216970388001/?type=3,2013-12-04 00:48:53,522,23,1,522,0,0,0,0,0
176946929155772_203884609795337,"Astazi, la ora 19 -ora Bucurestiului – va avea loc, la Bruxelles, ceremonia prin care Fundatia Europeana Titulescu, impreuna cu grupul europarlamentarilor romani, va dona Parlamentului European un bust in bronz reprezentandu-l pe Nicolae Titulescu. …",Ceremonie la Bruxelles,link,http://nastase.wordpress.com/2013/12/03/ceremonie-la-bruxelles/,2013-12-03 23:26:48,215,6,4,215,0,0,0,0,0
176946929155772_203473289836469,"Joi, 28 noiembrie 2013, orele 11,00, la Casa Titulescu – a avut loc lansarea lucrării Nicolae Titulescu, Corespondenţă, volumul II (1920–1939), partea I şi partea a II-a, Fundaţia Europeană Titulescu, Bucureşti, 2013, 1.094 pagini şi 30 ilustraţii. …",Despre lansarea volumului de corespondenta Nicolae Titulescu,link,http://nastase.wordpress.com/2013/12/02/despre-lansarea-volumului-de-corespondenta-nicolae-titulescu/,2013-12-02 11:29:42,176,5,3,176,0,0,0,0,0
176946929155772_203249226525542,"Astazi, sarbatorim Marea Unire. 1 Decembrie este Ziua Nationala a romanilor, o zi a constiintei de neam, o zi a solidaritatii si a victoriei peste veacuri a aspiratiilor de reintregire. De dimineata, cand m-am trezit, am mers pe balcon si am arborat …",1 Decembrie,link,http://nastase.wordpress.com/2013/12/01/1-decembrie-2/,2013-12-01 11:31:31,436,28,7,436,0,0,0,0,0
176946929155772_203080169875781,"Astazi il sarbatorim pe Sfantul Apostol Andrei, patronul spiritual al romanilor si ocrotitorul Romaniei. Este o zi importanta in calendarul poporului nostru, asezata, in mod fericit, inaintea unei alte sarbatori de suflet – Ziua in care s-a implinit …",Sfantul Andrei – Ocrotitorul Romanilor,link,http://nastase.wordpress.com/2013/11/30/sfantul-andrei-ocrotitorul-romanilor-2/,2013-11-30 17:32:55,299,72,6,299,0,0,0,0,0
176946929155772_202656186584846,"Saptamana aceasta este, evident, saptamana Chinei in Romania. De aceea, m-am gandit sa va readuc in memorie volumul ""Istoria Chinei si a civilizatiei chineze"", de Ion Buzatu, un volum superb – cu aproximativ 600 de ilustratii color – pe care l-am …",Tot despre China,link,http://nastase.wordpress.com/2013/11/28/tot-despre-china/,2013-11-28 17:36:40,200,12,9,200,0,0,0,0,0
176946929155772_202525543264577,"Am gasit in documentele mele o scurta sinteza (nu mai stiu cine a realizat-o) despre relatiile romano-chineze: "" 11. Evoluţia relaţiilor româno-chineze după Revoluţia din decembrie 1989 Început glacial şi stângăcii politico-diplomatice româneşti …",Evoluţia relaţiilor româno-chineze după 1989. Scurta sinteza,link,http://nastase.wordpress.com/2013/11/27/evolutia-relatiilor-romano-chineze-dupa-1989-scurta-sinteza/,2013-11-27 23:38:01,190,8,14,190,0,0,0,0,0
176946929155772_202414253275706,"In fiecare zi, aflam de la stirile difuzate de televiziuni, despre diverse apeluri la 112 – pentru incendii, accidente, etc. Apelul de urgenta 112 a devenit o componenta obisnuita a vietii cotidiene. V-ati intrebat insa cum a fost el creat? Si cand? …",Cum s-a creat Sistemul apelurilor de urgenta 112 ?,link,http://nastase.wordpress.com/2013/11/27/cum-s-a-creat-sistemul-apelurilor-de-urgenta-112/,2013-11-27 11:38:57,185,6,7,185,0,0,0,0,0
176946929155772_202330956617369,"Acesta este titlul editorialului meu de azi din Jurnalul National. In 2005, cand Traian Basescu a devenit presedinte, relatia cu Beijingul a fost abandonata in mod deliberat. Nu doar pentru a se urma drumul unei singure axe, ci si pentru motive …",Cartea chineza,link,http://nastase.wordpress.com/2013/11/26/cartea-chineza/,2013-11-26 23:39:56,237,11,12,237,0,0,0,0,0
176946929155772_201895589994239,"Joi, 28 noiembrie 2013, orele 11,00, la Casa Titulescu din Şos. Kiseleff nr. 47, va avea loc lansarea lucrării Nicolae Titulescu, Corespondenţă, volumul II (1920–1939), partea I şi partea a II-a, Fundaţia Europeană Titulescu, Bucureşti, 2013, 1.094 …","Avanpremiera editoriala – Nicolae Titulescu, Corespondenţă, volumul II (1920–1939)",link,http://nastase.wordpress.com/2013/11/25/avanpremiera-editoriala-nicolae-titulescu-corespondenta-volumul-ii-1920-1939/,2013-11-25 11:42:44,146,5,8,146,0,0,0,0,0
176946929155772_201593256691139,"Astazi, la targul de carte Gaudeamus, am lansat cartea ""Romanian American Partnership. My Contribution"", editia a doua, in prezenta unor prieteni si vizatatori ai Targului. Au vorbit despre carte scriitorii Stelian Tanase si Ioana Ieronim. …","Astazi, la Gaudeamus",link,http://nastase.wordpress.com/2013/11/23/astazi-la-gaudeamus/,2013-11-23 23:45:25,322,15,11,322,0,0,0,0,0
176946929155772_201384910045307,"Sambata seara, de la ora 22 (emisiunea incepe la ora 21 cu alti invitati), voi participa la emisiunea Alessandrei Stoicescu, Q&A, la Antena 3. Sper sa urmariti emisiunea. Va reamintesc si faptul ca tot maine, la Targul de carte Gaudeamus, la standul …","Emisiune, sambata seara, la Antena 3",link,http://nastase.wordpress.com/2013/11/22/emisiune-sambata-seara-la-antena-3/,2013-11-22 23:47:17,328,30,4,328,0,0,0,0,0
176946929155772_201134890070309,"Am participat astazi la ceremonia de decernare a titlului de Doctor honoris causa, de catre Scoala nationala de Studii Politice si Administrative, lui Florin Georgescu. Florin Georgescu este profesor universitar, cu o lunga cariera didactica, a fost …",Despre Florin Georgescu,link,http://nastase.wordpress.com/2013/11/21/despre-florin-georgescu/,2013-11-21 23:49:07,356,11,4,356,0,0,0,0,0
176946929155772_200822356768229,"Acesta este titlul editorialului meu de astazi, din Jurnalul National. De la greci putem invata si lucruri bune si lucruri rele. Depinde de noi. Inclusiv la fotbal. Dar mai ales despre sau pentru politica. Intr-una din fabulele lui Esop, un batran in …",Lectia lui Esop,link,http://nastase.wordpress.com/2013/11/20/lectia-lui-esop/,2013-11-20 17:21:31,378,16,13,378,0,0,0,0,0
176946929155772_386462048152319,,"Lansarea cartii  ""Romanian-American Partnership. My Contribution"" - Adrian Nastase",event,https://www.facebook.com/events/386462048152319/,2013-11-20 16:41:35,61,8,0,61,0,0,0,0,0
176946929155772_200656153451516,"Astazi, am participat la invitatia domnului Ion Popescu, presedinte al Confederatiei Sindicale Meridian la Conferinta „Impreuna pentru dezvoltarea dialogului social in Romania"". Conferinta a inchis un ciclu de trei ani de evenimente organizate in …","Conferinta „Impreuna pentru dezvoltarea dialogului social in Romania""",link,http://nastase.wordpress.com/2013/11/19/conferinta-impreuna-pentru-dezvoltarea-dialogului-social-in-romania/,2013-11-19 22:35:35,219,1,3,219,0,0,0,0,0
176946929155772_200333873483744,"Sambata, 23 noiembrie, la ora 13, la Targul de carte Gaudeamus, va avea loc lansarea cartii mele, ""Romanian-American Partnership. My Contribution"" (editia a doua). Volumul va fi prezentat de scriitorii Ioana Ieronim si Stelian Tanase. Tot la standul …","Lansarea cartii mele, la Gaudeamus – Sambata, 23 noiembrie, ora 13",link,http://nastase.wordpress.com/2013/11/18/lansarea-cartii-mele-la-gaudeamus-sambata-23-noiembrie-ora-13/,2013-11-18 16:37:54,294,15,9,294,0,0,0,0,0
176946929155772_200095440174254,"La acest sfarsit de saptamana, am mers la Cornu, unde am finalizat ""lucrarile de iarna"" in curte si in livada. Am plantat cativa pruni in locul celor care se uscasera, am dus cativa ciresi amari si doi nuci si i-am plantat. Am mai taiat din coroana …","""Injuratura nationala""",link,http://nastase.wordpress.com/2013/11/17/injuratura-nationala/,2013-11-17 22:39:21,609,62,14,609,0,0,0,0,0
176946929155772_199781303539001,"A murit Geo Costiniu. Un destin complicat, o viata personala zbuciumata. A fost un actor talentat. A avut un inceput spectaculos in film, in special in ceea ce numim roluri de june prim. Cu timpul, s-a macinat interior si si-a pierdut, incetul cu …",A murit Geo Costiniu,link,http://nastase.wordpress.com/2013/11/16/a-murit-geo-costiniu/,2013-11-16 16:41:43,417,29,9,417,0,0,0,0,0
176946929155772_198862190297579,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Editorialul poate fi citi aici. Presedintele Comisiei Europene, Jose Manuel Barroso, a anuntat luni ca Romania nu va intra in Spatiul Schengen, anul viitor. Aceasta declaratie …",Din nou despre Schengen,link,http://nastase.wordpress.com/2013/11/12/din-nou-despre-schengen/,2013-11-12 22:48:52,254,8,12,254,0,0,0,0,0
176946929155772_198787333638398,"Nu stiu daca urmariti site-ul FET – http://www.titulescu.eu – Eu sper ca da. De aceea, nu va mai anunt activitatile care au loc acolo. Saptamana trecuta, spre exemplu, au avut loc doua extrem de interesante lansari de carte: Florin Constantiniu, In …",Activitati la Fundatia Titulescu,link,http://nastase.wordpress.com/2013/11/12/activitati-la-fundatia-titulescu/,2013-11-12 16:49:22,196,2,8,196,0,0,0,0,0
176946929155772_198630146987450,"Puteti citi mai jos transcrierea discursului pe care l-am susținut sâmbătă la Consiliul Național al PSD. Dragi prieteni, domnule preşedinte al partidului, dragă Victor, a trecut destul de mult timp de când nu am mai fost împreună. A fost o lungă …",Discursul meu la Consiliul National al PSD,link,http://nastase.wordpress.com/2013/11/11/discursul-meu-la-consiliul-national-al-psd/,2013-11-11 22:50:44,388,40,16,388,0,0,0,0,0
176946929155772_197872790396519,,Consiliul National PSD,link,http://nastase.wordpress.com/2013/11/09/consiliul-national-psd-5/,2013-11-10 04:54:00,185,16,5,185,0,0,0,0,0
176946929155772_197722237078241,"""România are nevoie de un nou regim politic. Prin deciziile Curţii Constituţionale s-a creat practic o nouă Consittuţie, diferită de cea validată prin vot în 1991 sau cea din 2003. 

Posibilitatea de şantaj a preşedintelui republicii a crescut, iar forţa sa distructivă o vedem zi de zi. 

De aceea, dincolo de schimbarea Guvernului Boc, e nevoie să fie pregătită pentru anul viitor schimbarea regimului Băsescu. Acest lucru înseamnă o pregătire amplă şi, evident, câştigarea alegerilor.""",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/197722210411577/?type=3,2013-11-09 16:10:12,742,86,53,742,0,0,0,0,0
176946929155772_197683020415496,"Pentru noi a venit din nou timpul acţiunii. PSD nu are voie să dezamăgească

""Partidul nostru funcţionează în comunitatea a cinci generaţii. Cea a domnului Iliescu, generaţia mea, generaţia lui Mircea Geoană, generaţia lui Victor Ponta, dar şi generaţia celor de până la 25 - 30
de ani, care vor continua această filosofie. 

Eu cred, dragi prieteni, că solidaritatea între generaţii este cea care poate să dea în continuare vigoare partidului nostru iar evenimentul de azi confirmă această unitate şi solidaritate în interiorul partidului.""",Timeline Photos,photo,https://www.facebook.com/Nastase.Adrian/photos/a.185528271630971.1073741852.176946929155772/197682993748832/?type=3,2013-11-09 13:02:04,641,72,49,641,0,0,0,0,0
176946929155772_197556790428119,"In această zi specială – cunoscuta in istorie ca Sobor al Ingerilor – în ziua Sfinților Arhangheli Mihail și Gavril, trebuie să le arătăm tuturor celor care poartă aceste nume că îi prețuim și că suntem cu gândul la ei. Sărbătorirea onomasticii nu ar …",La multi ani! de ziua Sfintilor Mihail si Gavril,link,http://nastase.wordpress.com/2013/11/08/la-multi-ani-de-ziua-sfintilor-mihail-si-gavril/,2013-11-08 22:56:20,397,20,3,397,0,0,0,0,0
176946929155772_197276437122821,"Dragi prieteni bloggeri, va rog sa ma sprijiniti in chestiunea urmatoare: Cristina Popa, in dosarul Zambaccian, este martor, dupa ce a fost denuntator. Ea a avut atributii de conducere in societatile Conimpuls, Regal Glass, Vertcon. Noi am sustinut …","Stiti, cumva, unde locuieste Cristina Popa?",link,http://nastase.wordpress.com/2013/11/07/stiti-cumva-unde-locuieste-cristina-popa/,2013-11-07 16:58:45,126,23,32,126,0,0,0,0,0
176946929155772_196922930491505,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Editorialul poate fi citit aici. Statul national unitar roman are o istorie nu foarte indelungata. In 2018, vom sarbatori 100 de ani de la Marea Unire. Pornindu-se de la o …","Stat centralizat, descentralizare, regionalizare",link,http://nastase.wordpress.com/2013/11/05/stat-centralizat-descentralizare-regionalizare/,2013-11-06 05:01:30,290,21,13,290,0,0,0,0,0
176946929155772_196377177212747,"Pentru ca in aceste zile, am scris mai mult despre Basarabia, voi adauga un nume si o carte – L. Casso, ""La Russie au Danube et l'organisation de la Bessarabie"". Nu am aflat prea multe lucruri despre autor. Din introducerea cartii, rezulta ca s-a …",Leonida Casso si Basarabia,link,http://nastase.wordpress.com/2013/11/03/leonida-casso-si-basarabia/,2013-11-03 23:05:44,155,5,3,155,0,0,0,0,0
176946929155772_196086830575115,,"Andrei Popovici, ""The Political Status of Bessarabia""",link,http://nastase.wordpress.com/2013/11/02/andrei-popovici-the-political-status-of-bessarabia/,2013-11-02 19:12:55,228,4,11,228,0,0,0,0,0
176946929155772_195518407298624,"Dupa o foarte interesanta dezbatere prilejuita de expunerea de ieri a profesorului Ernest Latham despre evolutiile recente in politica interna americana, astazi, la Fundatie, la ora 16, va fi prezentata cartea ""Problema Basarabiei in lumina …",Dezbateri la Fundatia Titulescu,link,http://nastase.wordpress.com/2013/10/31/dezbateri-la-fundatia-titulescu/,2013-10-31 17:11:52,128,2,0,128,0,0,0,0,0
176946929155772_195099064007225,"Acesta este titlul editorialului meu de azi din Jurnalul National: Big Data este sistemul nervos al planetei ""globalizate"". Este format dintr-un numar imens de sateliti, calculatoare, smartphonuri, tablete, GPS-uri, etc. Reprezinta, in acelasi timp, …",Big Data – Sansa sau pericol?,link,http://nastase.wordpress.com/2013/10/29/big-data-sansa-sau-pericol/,2013-10-29 23:15:06,180,15,5,180,0,0,0,0,0
176946929155772_195036250680173,"Astazi, se implinesc noua ani de la inaugurarea Muzeului Naţional de Artă Contemporană [29.10.2004]. M-am gandit ca ati fi interesati sa cititi discursul pe care l-am rostit cu acel prilej, cu cateva saptamani inainte de incheierea mandatului meu de …",Muzeul National de Arta Contemporana,link,http://nastase.wordpress.com/2013/10/29/muzeul-de-arta-contemporana/,2013-10-29 17:15:36,219,3,9,219,0,0,0,0,0
176946929155772_194380024079129,"Revista ""Ramuri"" a fost infiintata in 1905, la Craiova. O revista mununata, ce are deci mai mult de 100 de ani si care a trecut prin numeroase etape. La ea au colaborat nume ilustre de oameni de cultura si de oameni politici. O perioada de timp …","Revista ""Ramuri""",link,http://nastase.wordpress.com/2013/10/26/revista-ramuri/,2013-10-27 05:20:19,170,5,6,170,0,0,0,0,0
176946929155772_194147254102406,"Joi seara, am participat la lansarea unui catalog desosebit de interesant, consacrat primilor 100 de pictori romani, intr-un top determinat de pretul cel mai ridicat obtinut la o licitatie de arta, in tara sau in strainatate. Un fel de top Forbes al …",100 de pictori romani,link,http://nastase.wordpress.com/2013/10/25/100-de-pictori-romani/,2013-10-26 05:22:09,219,4,5,219,0,0,0,0,0
176946929155772_193593827491082,"Acesta este titlul editorialului meu de astazi din Jurnalul National. Zilele acestea, pe buna dreptate, relatia bilaterala romano-americana a fost pe prima pagina a ziarelor si a fost comentata in prime time la televiziuni. Vizita premierului Ponta …",Romania si Statele Unite,link,http://nastase.wordpress.com/2013/10/23/romania-si-statele-unite/,2013-10-23 23:26:13,176,9,3,176,0,0,0,0,0
